"ActivityDT","ClinicalEvent","SourceHost","SourceDatabase","SourceTable"
"03/12/2003",547,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2004",581,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2005",342,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2006",299,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2007",644,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2008",808,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2009",796,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2010",817,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2011",381,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2012",835,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2013",797,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2014",945,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2015",857,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2016",509,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"03/12/2017",409,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/1987",2,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/1995",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/1997",5,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/1998",190,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/1999",551,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2000",445,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2001",511,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2002",504,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2003",311,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2004",242,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2005",720,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2006",667,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2007",584,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2008",691,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2009",281,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2010",860,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2011",806,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2012",311,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2013",819,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2014",355,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2015",388,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2016",856,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2017",893,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/01/2018",971,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/1987",3,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/1990",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/1991",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/1997",32,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/1998",550,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/1999",498,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2000",496,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2001",225,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2002",570,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2003",579,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2004",585,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2005",606,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2006",335,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2007",267,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2008",754,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2009",740,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2010",848,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2011",842,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2012",234,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2013",785,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2014",789,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2015",967,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2016",955,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2017",604,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/02/2018",358,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/1991",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/1997",422,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/1998",543,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/1999",499,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2000",290,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2001",213,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2002",551,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2003",586,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2004",633,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2005",633,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2006",343,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2007",244,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2008",775,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2009",819,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2010",820,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2011",826,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2012",227,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2013",769,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2014",777,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2015",893,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2016",932,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2017",582,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/03/2018",379,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/1997",453,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/1998",249,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/1999",8,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2000",530,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2001",531,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2002",554,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2003",530,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2004",253,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2005",692,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2006",669,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2007",658,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2008",780,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2009",461,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2010",230,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2011",912,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2012",395,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2013",701,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2014",823,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2015",341,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2016",847,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2017",933,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/04/2018",881,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/1987",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/1997",185,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/1998",293,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/1999",581,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2000",532,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2001",506,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2002",309,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2003",217,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2004",651,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2005",679,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2006",677,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2007",641,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2008",253,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2009",391,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2010",872,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2011",901,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2012",351,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2013",318,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2014",307,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2015",385,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2016",860,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2017",933,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/05/2018",908,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/1991",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/1997",459,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/1998",465,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/1999",533,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2000",220,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2001",566,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2002",325,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2003",563,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2004",557,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2005",353,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2006",268,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2007",729,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2008",845,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2009",743,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2010",827,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2011",529,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2012",257,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2013",738,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2014",842,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2015",871,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2016",502,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/06/2017",397,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/1991",4,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/1992",11,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/1995",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/1997",461,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/1998",265,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/1999",202,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2000",556,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2001",542,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2002",527,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2003",534,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2004",275,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2005",707,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2006",683,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2007",631,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2008",853,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2009",423,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2010",282,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2011",872,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2012",325,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2013",797,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2014",761,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2015",407,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2016",868,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/07/2017",890,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/1991",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/1992",9,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/1994",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/1995",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/1997",582,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/1998",430,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/1999",536,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2000",443,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2001",302,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2002",217,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2003",597,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2004",577,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2005",674,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2006",608,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2007",326,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2008",846,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2009",770,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2010",789,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2011",833,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2012",237,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2013",327,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2014",840,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2015",559,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2016",883,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/08/2017",855,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/1991",5,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/1997",467,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/1998",404,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/1999",305,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2000",527,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2001",562,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2002",533,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2003",567,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2004",313,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2005",244,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2006",717,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2007",736,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2008",829,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2009",809,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2010",427,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2011",276,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2012",360,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2013",839,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2014",812,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2015",560,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2016",428,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/09/2017",858,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/1988",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/1991",10,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/1992",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/1996",1,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/1997",326,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/1998",171,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/1999",618,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2000",508,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2001",542,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2002",516,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2003",322,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2004",633,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2005",728,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2006",660,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2007",701,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2008",450,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2009",285,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2010",948,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2011",909,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2012",701,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2013",804,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2014",378,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2015",344,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2016",813,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/10/2017",812,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/1991",3,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/1996",2,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/1997",479,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/1998",494,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/1999",554,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2000",314,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2001",212,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2002",579,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2003",592,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2004",617,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2005",619,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2006",347,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2007",273,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2008",858,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2009",862,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2010",833,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2011",875,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2012",375,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
"04/11/2013",787,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","WARD_STAY"
