"ActivityDT","ClinicalEvent","SourceHost","SourceDatabase","SourceTable"
"07/03/2005",1769,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/03/2006",1977,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/03/2007",2152,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/03/2008",2148,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/03/2011",2999,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2000",1043,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2003",1693,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2004",1402,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2005",1919,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2006",1648,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2008",2316,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2009",3163,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2010",3367,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/04/2011",2800,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/05/2002",1445,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/05/2003",1531,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/05/2004",1076,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/05/2008",2351,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/05/2009",2171,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/05/2010",4844,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/05/2011",281,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2000",1101,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2001",1183,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2002",832,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2004",1300,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2005",1805,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2006",2037,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2007",1407,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2008",129,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2010",3196,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/06/2011",3579,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2000",850,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2003",1749,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2004",1280,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2005",1382,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2006",1400,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2008",2729,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2009",2063,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2010",3255,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/07/2011",3809,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/08/2000",1384,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/08/2001",1270,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/08/2002",1119,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/08/2003",1293,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/08/2006",2227,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/08/2007",1885,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/08/2008",2351,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/08/2009",2232,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2000",1022,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2001",978,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2004",1618,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2005",1501,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2006",1711,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2007",1938,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2008",106,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2009",2876,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2010",2389,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/09/2011",2877,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/10/2002",2850,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/10/2003",1599,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/10/2005",1732,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/10/2008",2142,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/10/2009",3094,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/10/2010",3826,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/10/2011",3808,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2000",1077,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2001",1074,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2002",934,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2003",1110,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2005",2152,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2006",1631,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2007",2090,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2008",2950,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/11/2011",3335,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/12/2000",1254,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/12/2001",1060,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/12/2004",1499,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/12/2005",1467,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/12/2006",1643,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/12/2007",2335,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/12/2009",2680,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"07/12/2010",3636,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2001",1707,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2002",1459,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2003",1308,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2004",103,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2005",197,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2007",2148,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2008",2059,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2009",2268,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/01/2010",2770,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/02/2001",1119,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/02/2005",2914,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/02/2006",1684,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/02/2007",1210,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/02/2008",1550,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/02/2010",2514,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/02/2011",3095,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2001",793,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2002",913,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2004",1461,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2005",1463,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2006",2109,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2007",1391,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2009",101,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2010",2462,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/03/2011",3900,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2002",1284,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2003",1347,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2004",1258,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2005",1334,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2006",33,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2008",2234,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2009",2415,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2010",3466,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/04/2011",3037,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2000",1231,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2001",1553,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2002",1086,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2003",1235,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2006",1827,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2007",2134,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2008",2501,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2009",2116,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/05/2011",83,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2000",1208,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2001",906,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2004",1769,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2005",1936,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2006",1671,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2007",1735,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2009",2498,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2010",3225,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/06/2011",3101,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/07/2002",1144,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/07/2003",1321,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/07/2004",1194,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/07/2005",1505,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/07/2008",2125,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/07/2009",2344,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/07/2010",2673,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/07/2011",3222,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2000",1514,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2001",1281,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2002",1014,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2003",948,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2005",2033,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2006",2255,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2007",1083,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2008",1864,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/08/2011",3318,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/09/2000",891,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/09/2003",1665,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/09/2005",1996,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/09/2006",1565,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/09/2008",1862,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/09/2009",2595,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/09/2010",2568,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/09/2011",2849,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2001",1611,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2002",1207,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2003",983,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2005",28,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2006",56,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2007",1797,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2008",2385,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2009",2068,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/10/2010",2914,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2000",1341,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2001",1096,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2002",1129,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2004",6406,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2005",2253,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2006",1441,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2007",1510,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2008",180,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2010",2879,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/11/2011",3912,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/12/2000",935,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/12/2003",1877,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/12/2004",1347,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/12/2005",1629,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/12/2006",1308,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/12/2008",2184,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/12/2009",3103,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"08/12/2010",2460,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2001",1283,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2002",338,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2003",1140,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2004",6027,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2005",227,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2006",2422,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2007",1870,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2008",1970,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/01/2009",1924,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/02/2001",1152,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/02/2004",1728,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/02/2005",3439,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/02/2006",2008,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/02/2007",1272,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/02/2009",2585,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/02/2010",3180,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/02/2011",2758,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/03/2001",899,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/03/2004",1693,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/03/2005",1353,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/03/2006",1494,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/03/2007",1722,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/03/2009",2576,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/03/2010",3325,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/03/2011",3296,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/04/2001",1525,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/04/2002",1578,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/04/2003",1509,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/04/2005",238,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/04/2008",1995,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/04/2009",2210,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/04/2010",2788,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/04/2011",233,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2000",1443,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2001",1463,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2002",967,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2003",1022,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2005",1967,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2006",1903,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2007",2081,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2008",2662,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/05/2011",3416,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/06/2000",1094,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/06/2003",1639,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/06/2004",1607,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/06/2005",1701,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
"09/06/2006",3220,"oxnetdwp01.oxnet.nhs.uk","EPDS_PSS2","PATIENT_DIAGNOSIS"
