"ActivityDT","ClinicalEvent","SourceHost","SourceDatabase","SourceTable"
"09/03/2017",364040,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/03/2018",406442,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/04/2012",36701,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/04/2013",52119,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/04/2014",92337,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/04/2015",204209,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/04/2016",258409,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/04/2017",293035,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/04/2018",389311,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/05/2012",38270,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/05/2013",55925,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/05/2014",92702,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/05/2015",166041,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/05/2016",335148,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/05/2017",391983,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/05/2018",417582,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/06/2012",33932,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/06/2013",46154,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/06/2014",106190,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/06/2015",232819,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/06/2016",326910,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/06/2017",3818,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/06/2018",313041,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/07/2012",36557,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/07/2013",69540,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/07/2014",102049,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/07/2015",235705,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/07/2016",266049,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/07/2017",295346,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/07/2018",421412,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/08/2012",34448,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/08/2013",54475,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/08/2014",66796,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/08/2015",165045,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/08/2016",333085,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/08/2017",352995,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/09/2012",32890,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/09/2013",68657,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/09/2014",101081,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/09/2015",231313,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/09/2016",342979,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/09/2017",295172,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/10/2012",40921,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/10/2013",72711,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/10/2014",131509,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/10/2015",223087,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/10/2016",699743,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/10/2017",390316,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/11/2011",568,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/11/2012",44404,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/11/2013",52964,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/11/2014",100546,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/11/2015",256556,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/11/2016",449897,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/11/2017",395328,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/12/2011",47732,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/12/2012",35317,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/12/2013",78720,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/12/2014",153397,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/12/2015",266220,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/12/2016",360179,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"09/12/2017",298507,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/01/2012",45449,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/01/2013",38946,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/01/2014",78290,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/01/2015",113903,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/01/2016",194597,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/01/2017",6363,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/01/2018",402028,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/02/2012",38506,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/02/2013",37522,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/02/2014",92221,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/02/2015",166484,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/02/2016",301367,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/02/2017",353470,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/02/2018",284400,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/03/2012",40707,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/03/2013",39650,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/03/2014",96148,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/03/2015",208527,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/03/2016",293324,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/03/2017",354915,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/03/2018",321088,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/04/2012",40023,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/04/2013",50748,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/04/2014",90392,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/04/2015",200378,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/04/2016",244436,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/04/2017",371287,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/04/2018",386078,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/05/2012",37382,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/05/2013",49979,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/05/2014",66846,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/05/2015",163716,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/05/2016",338512,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/05/2017",381422,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/05/2018",413044,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/06/2012",38263,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/06/2013",54539,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/06/2014",102296,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/06/2015",232772,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/06/2016",313250,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/06/2017",2776,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/06/2018",296370,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/07/2012",32632,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/07/2013",64369,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/07/2014",102365,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/07/2015",219644,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/07/2016",258849,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/07/2017",387431,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/07/2018",401068,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/08/2012",34065,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/08/2013",42817,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/08/2014",62338,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/08/2015",217536,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/08/2016",333972,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/08/2017",357138,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/09/2012",38584,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/09/2013",69166,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/09/2014",100439,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/09/2015",242181,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/09/2016",270950,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/09/2017",283511,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/10/2012",42705,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/10/2013",73574,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/10/2014",130301,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/10/2015",180387,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/10/2016",692418,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/10/2017",392736,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/11/2011",201,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/11/2012",34685,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/11/2013",52489,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/11/2014",134034,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/11/2015",256942,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/11/2016",456980,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/11/2017",390698,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/12/2011",44915,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/12/2012",46758,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/12/2013",83330,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/12/2014",157286,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/12/2015",267599,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/12/2016",289266,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"10/12/2017",261362,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/01/2012",41731,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/01/2013",38998,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/01/2014",55482,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/01/2015",110802,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/01/2016",263721,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/01/2017",7251,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/01/2018",386172,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/02/2012",35616,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/02/2013",44478,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/02/2014",84601,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/02/2015",162629,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/02/2016",308592,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/02/2017",283290,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/02/2018",284344,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/03/2012",37207,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/03/2013",48408,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/03/2014",92203,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/03/2015",189192,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/03/2016",292055,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/03/2017",293180,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/03/2018",303464,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/04/2012",35464,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/04/2013",52845,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/04/2014",86169,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/04/2015",148108,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/04/2016",322339,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/04/2017",366278,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/04/2018",383105,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/05/2012",36594,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/05/2013",38968,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/05/2014",66222,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/05/2015",229595,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/05/2016",327343,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/05/2017",396049,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/05/2018",396931,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/06/2012",43216,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/06/2013",62157,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/06/2014",102361,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/06/2015",226416,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/06/2016",255567,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/06/2017",2279,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/06/2018",406228,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/07/2012",35262,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/07/2013",62404,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/07/2014",99392,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/07/2015",68640,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/07/2016",341020,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/07/2017",390714,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/07/2018",413835,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/08/2012",31202,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/08/2013",46085,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/08/2014",99062,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/08/2015",220304,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/08/2016",335453,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/08/2017",355566,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/09/2012",34534,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/09/2013",62258,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/09/2014",91959,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/09/2015",230002,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/09/2016",260450,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/09/2017",368569,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/10/2012",40846,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/10/2013",65349,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/10/2014",102335,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/10/2015",172089,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/10/2016",744170,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/10/2017",384393,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/11/2011",450,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/11/2012",38961,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/11/2013",75318,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/11/2014",137020,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/11/2015",258590,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/11/2016",438350,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/11/2017",308385,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/12/2011",44210,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/12/2012",38367,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/12/2013",75633,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
"11/12/2014",150004,"oxnetdwp01.oxnet.nhs.uk","ClinicalEvents","v_IM200_ClinicalEventExtract_Details"
